unit_id,rule_id,rule_name,testable_from_open_data,outcome,passed,observed
lcdb1000008563,R-05,Current land-cover proxy is potentially plantable,proxy,fail,False,Sand and Gravel
lcdb1000008563,R-06,Species qualifies as forest species,no,manual,,manual evidence required
lcdb1000008563,R-07,Crown cover more than 30 percent in each hectare,no,manual,,manual evidence required
lcdb1000008563,R-08,Species capable of reaching 5 metres at maturity,no,manual,,manual evidence required
lcdb1000008563,R-09,Exotic forest on LUC class 1 to 6 land within registration limits,no,manual,,manual evidence required
lcdb1000008563,R-10,Not area 1 (approved) land or P90 offsetting land and not already registered,no,manual,,manual evidence required
lcdb1000008563,R-11,Applicant holds a registrable interest,no,manual,,manual evidence required
lcdb1000008564-part-1,R-01,Area at least 1 hectare,yes,pass,True,area_ha=11.4130; contiguous_plantable_ha=none
lcdb1000008564-part-1,R-02,Average width at least 30 metres,proxy,pass,True,equivalent_rectangle_m=99.643; erosion_core=yes; area_perimeter_m=91.668
lcdb1000008564-part-1,R-03,Not materially mapped as pre-1990 forest land,partial,pass,True,overlap_m2=0.00; overlap_pct=0.0000; sliver_filtered_m2=0.00
lcdb1000008564-part-1,R-04,No material supplied public-conservation overlap,yes,pass,True,overlap_m2=0.00; overlap_pct=0.0000; sliver_filtered_m2=0.00
lcdb1000008564-part-1,R-05,Current land-cover proxy is potentially plantable,proxy,fail,False,Sand and Gravel
lcdb1000008564-part-1,R-06,Species qualifies as forest species,no,manual,,manual evidence required
lcdb1000008564-part-1,R-07,Crown cover more than 30 percent in each hectare,no,manual,,manual evidence required
lcdb1000008564-part-1,R-08,Species capable of reaching 5 metres at maturity,no,manual,,manual evidence required
lcdb1000008564-part-1,R-09,Exotic forest on LUC class 1 to 6 land within registration limits,no,manual,,manual evidence required
lcdb1000008564-part-1,R-10,Not area 1 (approved) land or P90 offsetting land and not already registered,no,manual,,manual evidence required
lcdb1000008564-part-1,R-11,Applicant holds a registrable interest,no,manual,,manual evidence required
lcdb1000008564-part-2,R-01,Area at least 1 hectare,yes,pass,True,area_ha=3.7391; contiguous_plantable_ha=none
lcdb1000008564-part-2,R-02,Average width at least 30 metres,proxy,pass,True,equivalent_rectangle_m=55.054; erosion_core=yes; area_perimeter_m=50.926
lcdb1000008564-part-2,R-03,Not materially mapped as pre-1990 forest land,partial,pass,True,overlap_m2=0.00; overlap_pct=0.0000; sliver_filtered_m2=0.00
lcdb1000008564-part-2,R-04,No material supplied public-conservation overlap,yes,pass,True,overlap_m2=0.00; overlap_pct=0.0000; sliver_filtered_m2=0.00
lcdb1000008564-part-2,R-05,Current land-cover proxy is potentially plantable,proxy,fail,False,Sand and Gravel
lcdb1000008564-part-2,R-06,Species qualifies as forest species,no,manual,,manual evidence required
lcdb1000008564-part-2,R-07,Crown cover more than 30 percent in each hectare,no,manual,,manual evidence required
lcdb1000008564-part-2,R-08,Species capable of reaching 5 metres at maturity,no,manual,,manual evidence required
lcdb1000008564-part-2,R-09,Exotic forest on LUC class 1 to 6 land within registration limits,no,manual,,manual evidence required
lcdb1000008564-part-2,R-10,Not area 1 (approved) land or P90 offsetting land and not already registered,no,manual,,manual evidence required
lcdb1000008564-part-2,R-11,Applicant holds a registrable interest,no,manual,,manual evidence required
lcdb1000008565,R-01,Area at least 1 hectare,yes,pass,True,area_ha=5.9116; contiguous_plantable_ha=none
lcdb1000008565,R-02,Average width at least 30 metres,proxy,pass,True,equivalent_rectangle_m=84.825; erosion_core=yes; area_perimeter_m=75.621
lcdb1000008565,R-03,Not materially mapped as pre-1990 forest land,partial,pass,True,overlap_m2=0.00; overlap_pct=0.0000; sliver_filtered_m2=0.00
lcdb1000008565,R-04,No material supplied public-conservation overlap,yes,pass,True,overlap_m2=0.00; overlap_pct=0.0000; sliver_filtered_m2=0.00
lcdb1000008565,R-05,Current land-cover proxy is potentially plantable,proxy,fail,False,Sand and Gravel
lcdb1000008565,R-06,Species qualifies as forest species,no,manual,,manual evidence required
lcdb1000008565,R-07,Crown cover more than 30 percent in each hectare,no,manual,,manual evidence required
lcdb1000008565,R-08,Species capable of reaching 5 metres at maturity,no,manual,,manual evidence required
lcdb1000008565,R-09,Exotic forest on LUC class 1 to 6 land within registration limits,no,manual,,manual evidence required
lcdb1000008565,R-10,Not area 1 (approved) land or P90 offsetting land and not already registered,no,manual,,manual evidence required
lcdb1000008565,R-11,Applicant holds a registrable interest,no,manual,,manual evidence required
lcdb1000008566,R-01,Area at least 1 hectare,yes,pass,True,area_ha=38.1099; contiguous_plantable_ha=none
lcdb1000008566,R-02,Average width at least 30 metres,proxy,pass,True,equivalent_rectangle_m=161.783; erosion_core=yes; area_perimeter_m=151.386
lcdb1000008566,R-03,Not materially mapped as pre-1990 forest land,partial,pass,True,overlap_m2=0.00; overlap_pct=0.0000; sliver_filtered_m2=0.00
lcdb1000008566,R-04,No material supplied public-conservation overlap,yes,advisory,,overlap_m2=62.93; overlap_pct=0.0165; sliver_filtered_m2=0.00
lcdb1000008566,R-05,Current land-cover proxy is potentially plantable,proxy,fail,False,Sand and Gravel
lcdb1000008566,R-06,Species qualifies as forest species,no,manual,,manual evidence required
lcdb1000008566,R-07,Crown cover more than 30 percent in each hectare,no,manual,,manual evidence required
lcdb1000008566,R-08,Species capable of reaching 5 metres at maturity,no,manual,,manual evidence required
lcdb1000008566,R-09,Exotic forest on LUC class 1 to 6 land within registration limits,no,manual,,manual evidence required
lcdb1000008566,R-10,Not area 1 (approved) land or P90 offsetting land and not already registered,no,manual,,manual evidence required
lcdb1000008566,R-11,Applicant holds a registrable interest,no,manual,,manual evidence required
lcdb1000008569,R-01,Area at least 1 hectare,yes,pass,True,area_ha=3.1850; contiguous_plantable_ha=none
lcdb1000008569,R-02,Average width at least 30 metres,proxy,pass,True,equivalent_rectangle_m=42.160; erosion_core=yes; area_perimeter_m=39.932
lcdb1000008569,R-03,Not materially mapped as pre-1990 forest land,partial,pass,True,overlap_m2=0.00; overlap_pct=0.0000; sliver_filtered_m2=0.00
lcdb1000008569,R-04,No material supplied public-conservation overlap,yes,pass,True,overlap_m2=0.00; overlap_pct=0.0000; sliver_filtered_m2=0.00
lcdb1000008569,R-05,Current land-cover proxy is potentially plantable,proxy,fail,False,Sand and Gravel
lcdb1000008569,R-06,Species qualifies as forest species,no,manual,,manual evidence required
lcdb1000008569,R-07,Crown cover more than 30 percent in each hectare,no,manual,,manual evidence required
lcdb1000008569,R-08,Species capable of reaching 5 metres at maturity,no,manual,,manual evidence required
lcdb1000008569,R-09,Exotic forest on LUC class 1 to 6 land within registration limits,no,manual,,manual evidence required
lcdb1000008569,R-10,Not area 1 (approved) land or P90 offsetting land and not already registered,no,manual,,manual evidence required
lcdb1000008569,R-11,Applicant holds a registrable interest,no,manual,,manual evidence required
lcdb1000008570,R-01,Area at least 1 hectare,yes,pass,True,area_ha=11.8528; contiguous_plantable_ha=none
lcdb1000008570,R-02,Average width at least 30 metres,proxy,pass,True,equivalent_rectangle_m=46.280; erosion_core=yes; area_perimeter_m=45.459
lcdb1000008570,R-03,Not materially mapped as pre-1990 forest land,partial,fail,False,overlap_m2=4103.34; overlap_pct=3.4619; sliver_filtered_m2=3858.12
lcdb1000008570,R-04,No material supplied public-conservation overlap,yes,fail,False,overlap_m2=2949.37; overlap_pct=2.4883; sliver_filtered_m2=2028.35
lcdb1000008570,R-05,Current land-cover proxy is potentially plantable,proxy,fail,False,Sand and Gravel
lcdb1000008570,R-06,Species qualifies as forest species,no,manual,,manual evidence required
lcdb1000008570,R-07,Crown cover more than 30 percent in each hectare,no,manual,,manual evidence required
lcdb1000008570,R-08,Species capable of reaching 5 metres at maturity,no,manual,,manual evidence required
lcdb1000008570,R-09,Exotic forest on LUC class 1 to 6 land within registration limits,no,manual,,manual evidence required
lcdb1000008570,R-10,Not area 1 (approved) land or P90 offsetting land and not already registered,no,manual,,manual evidence required
lcdb1000008570,R-11,Applicant holds a registrable interest,no,manual,,manual evidence required
lcdb1000008571,R-01,Area at least 1 hectare,yes,fail,False,area_ha=0.3414; contiguous_plantable_ha=none
lcdb1000008571,R-02,Average width at least 30 metres,proxy,fail,False,equivalent_rectangle_m=23.424; erosion_core=yes; area_perimeter_m=20.181
lcdb1000008571,R-03,Not materially mapped as pre-1990 forest land,partial,pass,True,overlap_m2=0.00; overlap_pct=0.0000; sliver_filtered_m2=0.00
lcdb1000008571,R-04,No material supplied public-conservation overlap,yes,pass,True,overlap_m2=0.00; overlap_pct=0.0000; sliver_filtered_m2=0.00
lcdb1000008571,R-05,Current land-cover proxy is potentially plantable,proxy,fail,False,Sand and Gravel
lcdb1000008571,R-06,Species qualifies as forest species,no,manual,,manual evidence required
lcdb1000008571,R-07,Crown cover more than 30 percent in each hectare,no,manual,,manual evidence required
lcdb1000008571,R-08,Species capable of reaching 5 metres at maturity,no,manual,,manual evidence required
lcdb1000008571,R-09,Exotic forest on LUC class 1 to 6 land within registration limits,no,manual,,manual evidence required
lcdb1000008571,R-10,Not area 1 (approved) land or P90 offsetting land and not already registered,no,manual,,manual evidence required
lcdb1000008571,R-11,Applicant holds a registrable interest,no,manual,,manual evidence required
lcdb1000008572,R-01,Area at least 1 hectare,yes,pass,True,area_ha=8.9771; contiguous_plantable_ha=none
lcdb1000008572,R-02,Average width at least 30 metres,proxy,pass,True,equivalent_rectangle_m=42.699; erosion_core=yes; area_perimeter_m=41.849
lcdb1000008572,R-03,Not materially mapped as pre-1990 forest land,partial,pass,True,overlap_m2=0.00; overlap_pct=0.0000; sliver_filtered_m2=0.00
lcdb1000008572,R-04,No material supplied public-conservation overlap,yes,pass,True,overlap_m2=0.00; overlap_pct=0.0000; sliver_filtered_m2=0.00
lcdb1000008572,R-05,Current land-cover proxy is potentially plantable,proxy,fail,False,Sand and Gravel
lcdb1000008572,R-06,Species qualifies as forest species,no,manual,,manual evidence required
lcdb1000008572,R-07,Crown cover more than 30 percent in each hectare,no,manual,,manual evidence required
lcdb1000008572,R-08,Species capable of reaching 5 metres at maturity,no,manual,,manual evidence required
lcdb1000008572,R-09,Exotic forest on LUC class 1 to 6 land within registration limits,no,manual,,manual evidence required
lcdb1000008572,R-10,Not area 1 (approved) land or P90 offsetting land and not already registered,no,manual,,manual evidence required
lcdb1000008572,R-11,Applicant holds a registrable interest,no,manual,,manual evidence required
lcdb1000008574,R-01,Area at least 1 hectare,yes,pass,True,area_ha=1.7558; contiguous_plantable_ha=none
lcdb1000008574,R-02,Average width at least 30 metres,proxy,fail,False,equivalent_rectangle_m=26.683; erosion_core=yes; area_perimeter_m=25.643
lcdb1000008574,R-03,Not materially mapped as pre-1990 forest land,partial,fail,False,overlap_m2=2121.27; overlap_pct=12.0812; sliver_filtered_m2=1579.01
lcdb1000008574,R-04,No material supplied public-conservation overlap,yes,pass,True,overlap_m2=0.00; overlap_pct=0.0000; sliver_filtered_m2=0.00
lcdb1000008574,R-05,Current land-cover proxy is potentially plantable,proxy,fail,False,Sand and Gravel
lcdb1000008574,R-06,Species qualifies as forest species,no,manual,,manual evidence required
lcdb1000008574,R-07,Crown cover more than 30 percent in each hectare,no,manual,,manual evidence required
lcdb1000008574,R-08,Species capable of reaching 5 metres at maturity,no,manual,,manual evidence required
lcdb1000008574,R-09,Exotic forest on LUC class 1 to 6 land within registration limits,no,manual,,manual evidence required
lcdb1000008574,R-10,Not area 1 (approved) land or P90 offsetting land and not already registered,no,manual,,manual evidence required
lcdb1000008574,R-11,Applicant holds a registrable interest,no,manual,,manual evidence required
lcdb1000008575,R-01,Area at least 1 hectare,yes,pass,True,area_ha=10.2478; contiguous_plantable_ha=none
lcdb1000008575,R-02,Average width at least 30 metres,proxy,pass,True,equivalent_rectangle_m=63.073; erosion_core=yes; area_perimeter_m=60.716
lcdb1000008575,R-03,Not materially mapped as pre-1990 forest land,partial,pass,True,overlap_m2=0.00; overlap_pct=0.0000; sliver_filtered_m2=0.00
lcdb1000008575,R-04,No material supplied public-conservation overlap,yes,pass,True,overlap_m2=0.00; overlap_pct=0.0000; sliver_filtered_m2=0.00
lcdb1000008575,R-05,Current land-cover proxy is potentially plantable,proxy,fail,False,Sand and Gravel
lcdb1000008575,R-06,Species qualifies as forest species,no,manual,,manual evidence required
lcdb1000008575,R-07,Crown cover more than 30 percent in each hectare,no,manual,,manual evidence required
lcdb1000008575,R-08,Species capable of reaching 5 metres at maturity,no,manual,,manual evidence required
lcdb1000008575,R-09,Exotic forest on LUC class 1 to 6 land within registration limits,no,manual,,manual evidence required
lcdb1000008575,R-10,Not area 1 (approved) land or P90 offsetting land and not already registered,no,manual,,manual evidence required
lcdb1000008575,R-11,Applicant holds a registrable interest,no,manual,,manual evidence required
lcdb1000008576-part-1,R-01,Area at least 1 hectare,yes,pass,True,area_ha=4.7432; contiguous_plantable_ha=none
lcdb1000008576-part-1,R-02,Average width at least 30 metres,proxy,pass,True,equivalent_rectangle_m=38.797; erosion_core=yes; area_perimeter_m=37.604
lcdb1000008576-part-1,R-03,Not materially mapped as pre-1990 forest land,partial,pass,True,overlap_m2=0.00; overlap_pct=0.0000; sliver_filtered_m2=0.00
lcdb1000008576-part-1,R-04,No material supplied public-conservation overlap,yes,pass,True,overlap_m2=0.00; overlap_pct=0.0000; sliver_filtered_m2=0.00
lcdb1000008576-part-1,R-05,Current land-cover proxy is potentially plantable,proxy,fail,False,Sand and Gravel
lcdb1000008576-part-1,R-06,Species qualifies as forest species,no,manual,,manual evidence required
lcdb1000008576-part-1,R-07,Crown cover more than 30 percent in each hectare,no,manual,,manual evidence required
lcdb1000008576-part-1,R-08,Species capable of reaching 5 metres at maturity,no,manual,,manual evidence required
