unit_id,width_area_perimeter_m,area_perimeter_pass,width_equivalent_rectangle_m,equivalent_rectangle_pass,erosion_core_pass,methods_disagree
lcdb1000035586,32.604,True,42.367,True,True,False
lcdb1000035587,26.591,False,31.254,True,True,False
lcdb1000035588,17.065,False,20.368,False,True,True
lcdb1000035589,38.058,True,44.772,True,True,False
lcdb1000035590,31.676,True,33.209,True,True,False
lcdb1000035591,72.894,True,79.399,True,True,False
lcdb1000035592,58.144,True,65.512,True,True,False
lcdb1000035595,51.011,True,73.775,True,True,False
lcdb1000035599,75.501,True,104.566,True,True,False
lcdb1000035602,56.836,True,82.67,True,True,False
lcdb1000035605,48.084,True,56.424,True,True,False
lcdb1000035615,77.387,True,126.543,True,True,False
lcdb1000035620,48.388,True,60.928,True,True,False
lcdb1000035621,24.022,False,27.871,False,True,True
lcdb1000035624,139.775,True,156.009,True,True,False
lcdb1000035625,144.917,True,183.7,True,True,False
lcdb1000035626,106.256,True,148.061,True,True,False
lcdb1000035627,97.936,True,113.91,True,True,False
lcdb1000035629,79.945,True,99.478,True,True,False
lcdb1000035630,96.666,True,117.201,True,True,False
lcdb1000035636,65.124,True,73.383,True,True,False
lcdb1000035639,136.299,True,146.896,True,True,False
lcdb1000035640,49.604,True,56.921,True,True,False
lcdb1000035641,172.384,True,174.049,True,True,False
lcdb1000035647,92.148,True,105.73,True,True,False
lcdb1000035648,94.032,True,178.341,True,True,False
lcdb1000035649,76.112,True,88.613,True,True,False
lcdb1000035651,91.986,True,102.898,True,True,False
lcdb1000035655,61.587,True,119.1,True,True,False
lcdb1000035656,60.395,True,71.654,True,True,False
lcdb1000035658,73.623,True,104.006,True,True,False
lcdb1000035666,20.298,False,21.972,False,True,True
lcdb1000035669,34.454,True,38.555,True,True,False
lcdb1000035671,77.266,True,92.542,True,True,False
lcdb1000035673,89.909,True,119.222,True,True,False
lcdb1000035676,63.649,True,72.862,True,True,False
lcdb1000035677,164.591,True,166.043,True,True,False
lcdb1000035680-part-1,748.567,True,749.711,True,True,False
lcdb1000035680-part-10,460.658,True,476.935,True,True,False
lcdb1000035680-part-100,3.918,False,4.229,False,False,False
lcdb1000035680-part-101,6.029,False,7.705,False,False,False
lcdb1000035680-part-102,1.768,False,1.797,False,False,False
lcdb1000035680-part-103,3.891,False,4.283,False,False,False
lcdb1000035680-part-104,3.698,False,4.029,False,False,False
lcdb1000035680-part-105,3.804,False,4.219,False,False,False
lcdb1000035680-part-106,5.03,False,6.382,False,False,False
lcdb1000035680-part-107,1.703,False,1.758,False,False,False
lcdb1000035680-part-108,2.699,False,2.954,False,False,False
lcdb1000035680-part-109,1.435,False,1.472,False,False,False
lcdb1000035680-part-11,237.921,True,241.36,True,True,False
lcdb1000035680-part-110,1.658,False,1.723,False,False,False
lcdb1000035680-part-111,3.155,False,3.823,False,False,False
lcdb1000035680-part-112,0.981,False,0.995,False,False,False
lcdb1000035680-part-113,1.172,False,1.208,False,False,False
lcdb1000035680-part-114,2.179,False,2.498,False,False,False
lcdb1000035680-part-115,1.058,False,1.095,False,False,False
lcdb1000035680-part-116,1.084,False,1.14,False,False,False
lcdb1000035680-part-117,1.573,False,1.896,False,False,False
lcdb1000035680-part-118,1.305,False,1.48,False,False,False
lcdb1000035680-part-119,1.255,False,1.45,False,False,False
lcdb1000035680-part-12,168.656,True,170.402,True,True,False
lcdb1000035680-part-120,1.434,False,1.819,False,False,False
lcdb1000035680-part-121,1.181,False,1.394,False,False,False
lcdb1000035680-part-122,0.926,False,1.017,False,False,False
lcdb1000035680-part-123,0.886,False,0.973,False,False,False
lcdb1000035680-part-124,0.683,False,0.757,False,False,False
lcdb1000035680-part-125,0.307,False,0.318,False,False,False
lcdb1000035680-part-13,136.622,True,137.717,True,True,False
lcdb1000035680-part-14,160.865,True,163.195,True,True,False
lcdb1000035680-part-15,288.358,True,315.656,True,True,False
lcdb1000035680-part-16,123.958,True,126.242,True,True,False
lcdb1000035680-part-17,105.002,True,108.464,True,True,False
lcdb1000035680-part-18,130.249,True,138.167,True,True,False
lcdb1000035680-part-19,123.707,True,134.652,True,True,False
lcdb1000035680-part-2,729.668,True,730.776,True,True,False
lcdb1000035680-part-20,101.376,True,107.472,True,True,False
lcdb1000035680-part-21,75.496,True,78.071,True,True,False
lcdb1000035680-part-22,94.799,True,100.26,True,True,False
lcdb1000035680-part-23,77.651,True,80.79,True,True,False
lcdb1000035680-part-24,99.248,True,106.554,True,True,False
lcdb1000035680-part-25,78.953,True,83.02,True,True,False
lcdb1000035680-part-26,73.536,True,77.326,True,True,False
lcdb1000035680-part-27,89.507,True,97.899,True,True,False
lcdb1000035680-part-28,68.068,True,72.148,True,True,False
lcdb1000035680-part-29,75.926,True,85.911,True,True,False
lcdb1000035680-part-3,674.68,True,675.738,True,True,False
lcdb1000035680-part-30,65.926,True,72.876,True,True,False
lcdb1000035680-part-31,108.131,True,214.896,True,True,False
lcdb1000035680-part-32,69.694,True,80.518,True,True,False
lcdb1000035680-part-33,58.144,True,67.581,True,True,False
lcdb1000035680-part-34,40.65,True,43.576,True,True,False
lcdb1000035680-part-35,37.578,True,40.005,True,True,False
lcdb1000035680-part-36,61.506,True,76.46,True,True,False
lcdb1000035680-part-37,59.063,True,71.866,True,True,False
lcdb1000035680-part-38,63.337,True,84.313,True,True,False
lcdb1000035680-part-39,58.393,True,72.819,True,True,False
lcdb1000035680-part-4,482.56,True,483.034,True,True,False
lcdb1000035680-part-40,49.649,True,57.244,True,True,False
lcdb1000035680-part-41,57.773,True,73.677,True,True,False
lcdb1000035680-part-42,44.869,True,52.593,True,True,False
lcdb1000035680-part-43,36.261,True,40.643,True,True,False
lcdb1000035680-part-44,41.441,True,49.203,True,True,False
lcdb1000035680-part-45,29.78,False,32.857,True,True,False
lcdb1000035680-part-46,36.342,True,43.648,True,True,False
lcdb1000035680-part-47,24.191,False,25.962,False,True,True
lcdb1000035680-part-48,36.884,True,46.17,True,True,False
lcdb1000035680-part-49,34.022,True,42.195,True,True,False
lcdb1000035680-part-5,394.202,True,394.548,True,True,False
lcdb1000035680-part-50,28.486,False,32.795,True,True,False
lcdb1000035680-part-51,24.521,False,27.088,False,True,True
lcdb1000035680-part-52,36.274,True,49.753,True,True,False
lcdb1000035680-part-53,20.449,False,22.122,False,True,True
lcdb1000035680-part-54,25.019,False,29.374,False,True,True
lcdb1000035680-part-55,27.11,False,34.25,True,True,False
lcdb1000035680-part-56,29.216,False,40.131,True,True,False
lcdb1000035680-part-57,14.399,False,15.454,False,False,False
lcdb1000035680-part-58,19.758,False,23.022,False,True,True
lcdb1000035680-part-59,22.541,False,28.562,False,True,True
lcdb1000035680-part-6,466.631,True,467.233,True,True,False
lcdb1000035680-part-60,20.125,False,24.06,False,True,True
lcdb1000035680-part-61,18.426,False,21.259,False,True,True
lcdb1000035680-part-62,23.96,False,33.032,True,True,False
lcdb1000035680-part-63,14.667,False,16.507,False,False,False
lcdb1000035680-part-64,13.917,False,15.491,False,True,True
lcdb1000035680-part-65,12.669,False,13.809,False,False,False
lcdb1000035680-part-66,11.793,False,12.693,False,False,False
lcdb1000035680-part-67,7.258,False,7.46,False,False,False
lcdb1000035680-part-68,12.712,False,14.268,False,False,False
lcdb1000035680-part-69,8.985,False,9.509,False,False,False
lcdb1000035680-part-7,351.453,True,353.028,True,True,False
lcdb1000035680-part-70,12.658,False,14.467,False,False,False
lcdb1000035680-part-71,10.183,False,11.125,False,False,False
lcdb1000035680-part-72,14.766,False,18.745,False,False,False
lcdb1000035680-part-73,13.361,False,16.079,False,False,False
lcdb1000035680-part-74,13.988,False,17.567,False,False,False
lcdb1000035680-part-75,11.783,False,13.61,False,False,False
lcdb1000035680-part-76,5.769,False,5.945,False,False,False
lcdb1000035680-part-77,15.745,False,23.217,False,False,False
lcdb1000035680-part-78,13.436,False,17.151,False,False,False
lcdb1000035680-part-79,10.215,False,11.505,False,False,False
lcdb1000035680-part-8,395.268,True,399.386,True,True,False
lcdb1000035680-part-80,11.056,False,12.82,False,False,False
lcdb1000035680-part-81,13.939,False,20.577,False,False,False
lcdb1000035680-part-82,12.855,False,17.835,False,False,False
lcdb1000035680-part-83,7.869,False,8.596,False,False,False
lcdb1000035680-part-84,12.157,False,16.225,False,False,False
lcdb1000035680-part-85,5.497,False,5.744,False,False,False
lcdb1000035680-part-86,2.351,False,2.374,False,False,False
lcdb1000035680-part-87,11.04,False,16.002,False,False,False
lcdb1000035680-part-88,7.851,False,8.969,False,False,False
lcdb1000035680-part-89,7.756,False,8.975,False,False,False
lcdb1000035680-part-9,246.02,True,247.163,True,True,False
lcdb1000035680-part-90,8.345,False,10.06,False,False,False
lcdb1000035680-part-91,6.562,False,7.466,False,False,False
lcdb1000035680-part-92,4.122,False,4.322,False,False,False
lcdb1000035680-part-93,1.207,False,1.212,False,False,False
lcdb1000035680-part-94,7.523,False,10.026,False,False,False
lcdb1000035680-part-95,2.142,False,2.177,False,False,False
lcdb1000035680-part-96,6.403,False,7.733,False,False,False
lcdb1000035680-part-97,5.517,False,6.294,False,False,False
lcdb1000035680-part-98,4.447,False,4.83,False,False,False
lcdb1000035680-part-99,3.448,False,3.649,False,False,False
lcdb1000035681,84.837,True,104.041,True,True,False
lcdb1000035684,36.502,True,44.894,True,True,False
lcdb1000035695,98.549,True,151.622,True,True,False
lcdb1000035703,37.729,True,64.586,True,True,False
lcdb1000035705,67.039,True,73.799,True,True,False
lcdb1000035706,88.413,True,95.235,True,True,False
lcdb1000035714,276.395,True,279.813,True,True,False
lcdb1000035715,88.177,True,95.503,True,True,False
lcdb1000035722,58.032,True,85.153,True,True,False
lcdb1000035729,38.382,True,57.551,True,True,False
lcdb1000035734,143.887,True,217.622,True,True,False
lcdb1000035737,107.83,True,132.098,True,True,False
lcdb1000035738,134.114,True,160.661,True,True,False
lcdb1000035740,116.462,True,144.093,True,True,False
lcdb1000035741,55.235,True,70.3,True,True,False
lcdb1000035744,48.003,True,51.688,True,True,False
lcdb1000035745,122.354,True,137.088,True,True,False
lcdb1000035748,68.764,True,96.974,True,True,False
lcdb1000035749,120.105,True,124.314,True,True,False
lcdb1000035755,56.702,True,88.075,True,True,False
lcdb1000035756,111.118,True,121.523,True,True,False
lcdb1000035757,104.425,True,140.376,True,True,False
lcdb1000035762,113.647,True,120.345,True,True,False
lcdb1000035763,139.642,True,149.514,True,True,False
lcdb1000035764,71.759,True,79.206,True,True,False
lcdb1000035766,123.334,True,140.242,True,True,False
lcdb1000035774,23.387,False,29.658,False,True,True
lcdb1000035777,69.485,True,106.703,True,True,False
lcdb1000035779,55.409,True,81.428,True,True,False
lcdb1000035780,86.953,True,149.445,True,True,False
lcdb1000035794,615.768,True,633.743,True,True,False
lcdb1000035798,23.0,False,28.092,False,True,True
lcdb1000035799,7.379,False,8.235,False,False,False
lcdb1000035803,73.179,True,113.217,True,True,False
lcdb1000035805,84.204,True,91.423,True,True,False
lcdb1000035807,55.578,True,66.121,True,True,False
lcdb1000035809,24.319,False,28.99,False,True,True
lcdb1000035812,28.699,False,37.855,True,True,False
lcdb1000035819,36.44,True,46.152,True,True,False
lcdb1000035824,52.031,True,89.456,True,True,False
lcdb1000035829,48.053,True,53.496,True,True,False
lcdb1000035831,58.1,True,66.579,True,True,False
lcdb1000035837,96.127,True,147.051,True,True,False
lcdb1000035838,51.298,True,53.484,True,True,False
lcdb1000035842,33.443,True,38.08,True,True,False
lcdb1000035844,50.694,True,58.062,True,True,False
lcdb1000035852,123.553,True,214.112,True,True,False
lcdb1000035853,45.495,True,55.284,True,True,False
lcdb1000035859,44.194,True,58.136,True,True,False
lcdb1000035865,347.374,True,347.751,True,True,False
lcdb1000035874,48.036,True,56.308,True,True,False
lcdb1000035876,68.478,True,93.991,True,True,False
lcdb1000035885,64.623,True,66.203,True,True,False
lcdb1000035887,46.553,True,49.269,True,True,False
lcdb1000035888,85.82,True,99.914,True,True,False
lcdb1000035889,56.304,True,85.843,True,True,False
lcdb1000035895,452.645,True,455.011,True,True,False
lcdb1000035906,44.678,True,47.893,True,True,False
lcdb1000035921,206.701,True,212.472,True,True,False
lcdb1000035932,97.937,True,101.735,True,True,False
lcdb1000035934,60.815,True,73.764,True,True,False
lcdb1000035935,118.952,True,127.053,True,True,False
lcdb1000035936,74.511,True,76.962,True,True,False
lcdb1000035937,35.376,True,43.184,True,True,False
lcdb1000035940,38.595,True,61.393,True,True,False
lcdb1000035946,91.555,True,103.04,True,True,False
lcdb1000035947,56.58,True,73.935,True,True,False
lcdb1000035951,72.649,True,77.543,True,True,False
lcdb1000035969,46.655,True,50.4,True,True,False
lcdb1000035973,88.377,True,100.584,True,True,False
lcdb1000035977,103.273,True,142.065,True,True,False
lcdb1000035980,450.859,True,468.413,True,True,False
lcdb1000035987,488.151,True,493.693,True,True,False
lcdb1000035992,148.394,True,150.407,True,True,False
lcdb1000035996,183.588,True,201.617,True,True,False
lcdb1000035997,111.668,True,177.961,True,True,False
lcdb1000036000,191.619,True,200.045,True,True,False
lcdb1000036003,42.413,True,65.746,True,True,False
lcdb1000036007,60.214,True,73.413,True,True,False
lcdb1000036008,101.431,True,109.693,True,True,False
lcdb1000036011,146.479,True,250.941,True,True,False
lcdb1000036012,95.724,True,104.859,True,True,False
lcdb1000036016,119.216,True,139.008,True,True,False
lcdb1000036018,33.478,True,38.143,True,True,False
lcdb1000036020,70.427,True,91.504,True,True,False
lcdb1000036023,90.259,True,101.697,True,True,False
lcdb1000036026,95.867,True,111.689,True,True,False
lcdb1000036027,75.44,True,97.761,True,True,False
lcdb1000036032,58.661,True,74.897,True,True,False
lcdb1000036037,243.1,True,281.769,True,True,False
lcdb1000036038,55.395,True,65.672,True,True,False
lcdb1000036039,78.622,True,105.169,True,True,False
lcdb1000036041,49.694,True,70.46,True,True,False
lcdb1000036044,60.118,True,80.244,True,True,False
lcdb1000036047,99.533,True,104.939,True,True,False
lcdb1000036050,123.806,True,135.836,True,True,False
lcdb1000036059,68.207,True,81.375,True,True,False
lcdb1000036061,70.5,True,82.193,True,True,False
lcdb1000036066,40.439,True,45.607,True,True,False
lcdb1000036067,59.031,True,65.97,True,True,False
lcdb1000036068,117.996,True,134.156,True,True,False
lcdb1000036069,50.802,True,54.826,True,True,False
lcdb1000036070,50.679,True,92.428,True,True,False
lcdb1000036072,64.645,True,89.222,True,True,False
lcdb1000036073,86.772,True,96.948,True,True,False
lcdb1000036074,186.351,True,227.78,True,True,False
lcdb1000036078,72.595,True,87.837,True,True,False
lcdb1000036080,59.208,True,77.045,True,True,False
lcdb1000036083,59.707,True,77.543,True,True,False
lcdb1000036084,84.297,True,98.847,True,True,False
lcdb1000036085,84.223,True,93.026,True,True,False
lcdb1000036089,74.696,True,89.158,True,True,False
lcdb1000036091,177.54,True,189.97,True,True,False
lcdb1000036092,56.692,True,76.139,True,True,False
lcdb1000036094,122.921,True,136.697,True,True,False
lcdb1000036097,183.281,True,291.649,True,True,False
lcdb1000036100,37.83,True,74.61,True,True,False
lcdb1000036103,103.797,True,111.259,True,True,False
lcdb1000036108,42.177,True,55.951,True,True,False
lcdb1000036109,53.928,True,94.201,True,True,False
lcdb1000036110,88.382,True,98.692,True,True,False
lcdb1000036112,42.367,True,51.775,True,True,False
lcdb1000036113,133.696,True,257.094,True,True,False
lcdb1000036116,61.069,True,66.329,True,True,False
lcdb1000036118,97.22,True,100.47,True,True,False
lcdb1000036124,62.33,True,82.383,True,True,False
lcdb1000036131,418.583,True,422.198,True,True,False
lcdb1000036132,38.436,True,44.974,True,True,False
lcdb1000036135,70.827,True,75.278,True,True,False
lcdb1000036138,94.159,True,155.348,True,True,False
lcdb1000036143,55.018,True,59.938,True,True,False
lcdb1000036145,104.821,True,133.892,True,True,False
lcdb1000036149,102.932,True,131.364,True,True,False
lcdb1000036150,85.432,True,90.732,True,True,False
lcdb1000036151,90.07,True,114.662,True,True,False
lcdb1000036155,55.792,True,92.456,True,True,False
lcdb1000036161,80.112,True,108.225,True,True,False
lcdb1000036166,39.544,True,56.201,True,True,False
lcdb1000036167,56.804,True,57.189,True,True,False
lcdb1000036168,53.818,True,89.024,True,True,False
lcdb1000036169,27.096,False,41.742,True,True,False
lcdb1000036172,36.337,True,38.374,True,True,False
lcdb1000036174,62.788,True,71.0,True,True,False
lcdb1000036179,76.389,True,117.296,True,True,False
lcdb1000036183,61.112,True,75.652,True,True,False
lcdb1000036186,150.979,True,154.349,True,True,False
lcdb1000036189,144.671,True,149.372,True,True,False
lcdb1000036194,33.343,True,39.655,True,True,False
lcdb1000036197,54.779,True,65.357,True,True,False
lcdb1000036198,34.994,True,38.414,True,True,False
lcdb1000036199,83.462,True,108.221,True,True,False
lcdb1000036212,204.261,True,205.312,True,True,False
